tablet_id	label	transliteration
5068	PY Jn 693	PY Jn 693, ______ $margo a[-ke-]re-wa , ka-ke-we , ta-ra-si-ja , e-ko-te •[_______]-ro _ AES M 4 _ e-u-wa-re __ AES M 4 _____________ ] AES M 8 ______ $vacat _ a-pu₂-we , ka-ke-we , ta-ra-si-ja , e-ko-te te-u-to ___ AES M 4 ___ o-ke-te-u ____ AES M 4 pe-ri-qo-ta AES M 4 ___ a-me-to ______ AES M 4 _ ta-re-u _ AES M 3 ___ e-u-po-ro-wo AES M 4 tu-ri-jo AES M 3 _____ $angustum ___ a-ta-ra-si-jo , ta-na-wo 1 pe-qe-u 1 ______ $vacat ______ $vacat ______ $margo
5069	PY Jn 706	PY Jn 706, _ ka-ke-we , ta-ra-si-ja , e-ko-si , pa-to-wo-te ke-ta _______ AES M 5 pe-ri-no ____ AES M 3° ku-ri-sa-to _ AES M°[ $qs a-no-me-de __ AES [ $qs qi-si-ja-ko _ AES[ $qs mu-to-na ____ A°E°S°[ $qs ka-ra-u-ko __ A°E°S°[ $qs ma-ra-si-jo [ AES ___ ka-pa-ra₂ ___ AES M 5 a₃-so-ni-jo _ AES M 3° ______ $vacat to-so-de , ka-ko , e-ko-si AES L 1[ __________ ] $vacat _____________ [ _ $vac. [ __________ ] $vacat ____________ [ to-so-de , a-ta-r°a°-si-jo , ka-ri-si-jo 1[ _ ko-a₂-ta _______ 1 ___ ko-do-ro ___ 1°[ ____________ a-ka-ma-wo ____________ 1[ ______ $margo ______________________ [ → ______ $margo to-so-de , do-e-ro _____________ ] _________ 1 _______________ ] _______ 1 ________________ ] ______ 1 _________________ ] _____ 1 __________________ ] ____ 1 ______ $vacat ______ $vacat ______ $vacat ] ____ $vacat _ ] __ $vacat __ ] _ $margo
507	KN Sf(2) 4491	KN Sf(2) 4491, i-qi-ja[
5070	PY Jn 725	PY Jn 725, _ e-ni-pa-te-w°e°⸤ ⸥ka-ke-we , ta-ra-si-ja , e-ko-te te-pe 1 pa-qo-ta[ 1 ]e-ka-no 1 au-ta-mo 1 we-we-si-jo 1 pe-re-qo-no 1 ti-ri-[•] 1°[ ]k°o°-no 1 ma-ka-ta 1 o-na-se-u 1 wi-jo-ro-jo 1 wa-tu-ta 1 o-tu-wo-we 1 po-ro-ko 1 po-ro-u-jo 1 pe-re-ta 1 o-wo-ta 1 o-pe-ra-no 1 o-ru-we-ro 1 a-tu-ko 1 re-u-ka-ta 1 o-wa-ko 1 wo-wi-j°a°-ta 1 ko-ma-do-ro 1 po-so-ra-ko 1° wa-ti-ko-ro 1 i-*65-qe 1 _______ $vacat to-so-]d°e° , ka-ko _ AES __ L 2 M 18 ______ ]$vacat _______ $vacat _______ $vacat _ ]-nu-we-jo , a°-p°i°-jo 1 AES M 5 ne-qe-u AES M 3 _ ]ne-u AES M 1[ ]e-u-me-ne AES M 3 ]e-ru-ta-jo AES M 4 _______ $vacat [[na-i-se-wi-jo , ka-ke-u , ta-ra-si-ja , e-ko-te ]] [[ra-ma-jo 1 ri-ja-ko 1 ma-no-u-ro 1 re-u-si-wo 1 ]] [[ke-ki 1 a-pe-te-u 1 ri-k°u°-we 1 po-ti-n°a°-jo 1 __ ]] [[ ______________ to-so-de , ka-ko AES M 12 _____ ]] [[t°o°-s°o°-d°e° ,° k°a°-k°o° A°E°S° M° 3°0° ________ ]][ _ ] $vacat a-ke-re-wa , ka-ke-we , e-u-ko-me-no 1[ ___ ] $vac. di-nu-wa-ta 1 wa-du-ri-jo 1 o-wi-da 1 [ to-so-de , ka-ko __ A°E°S° M 12 _______________ [ _______ $vacat ____________________ [ _______ $margo ____________________________ [
5071	PY Jn 750	PY Jn 750, ___ a-si-ja-ti-ja , ka-ke-we , ta-ra-si-ja , e-ko-te _ pa-ra-ke-te-e-we , po-so-ro _ AES M 1 N 2 ____ ro-wo _ AES M 1 N 2 a-ti-pa-mo _ AES M 1 N 2 __ e-u-ka-ro _ AES M 1 N 2 ma-ra-ta ___ AES M 1 N 2 __ a-no-ta ___ AES M 1 N 2 na-e-si-jo _ AES M 1 N 2 __ si-ra-ta __ AES M 1 N 2 ka-ra-u-ro _ AES M 1 N 2 __ ra-wo-qo-ta AES M 1 N 2 pa-ku-ro₂ __ AES M 1 N 2 __ ka-ke-u ___ AES M 1 N 2 ko-ma-we ___ AES M 1 N 2 __ e-u-we-to _ AES M 1 N 2[ e-ke-i-ja-ta A°E°S° M 1 N 2 __ mo-re-u [ _ AES ___ wo-wa-ro ___ AES M 1 N 2 [ to-so-de , a-ta-ra-si-jo , du-wo-jo 1 di-ra-wo-no[ 1 e-u-we-to-ro , do-e-ro 1 e[ ______ $margo _________ [
5072	PY Jn 829	PY Jn 829, _ jo-do-so-si , ko-re-te-re , du-ma-te-qe , po-ro-ko-re-te-re-qe , ka-ra-wi-po-ro-qe , o-pi-su-ko-qe , o-pi-ka-pe'-e-we-qe' ka-ko , na-wi-jo , pa-ta-jo-i-qe , e-ke-si-qe , a₃-ka-sa-ma pi-*82 , ko-re-te , _____ AES M 2 _ po-ro-ko-re-te ___ AES N 3 me-ta-pa , ko-re-te ______ AES M 2 _ po-ro-ko-re-te __ AES N 3[ ] $vacat pe-to-no , ko-re-te _______ AES M 2 __ po-ro-ko-re-te ____ AES N 3 pa-ki-ja-pi , ko-re-te ______ AES M 2 _ po-ro-ko-re-te ___ AES N 3 a-pu₂-we , ko-re-te _________ AES M 2 _ po-ro-ko-re-te ___ AES N 3 a°-ke-re-wa , ko-re-te _______ AES M 2 _ po-ro-ko-re-te ___ AES N 3 r°o°-u°-so , ko-re-te __________ AES M 2 _ po-ro-ko-re-te ___ AES N 3 k°a°-ra-do-ro , ko-re-te ______ AES M 2 _ po-ro-ko-re-te ___ AES N 3° ri-]j°o° , ko-re-te ___________ AES M 2 _ po-ro-ko-re-te ___ AES N 3 t°i°-mi-to-a-ke-e , ko-re-te __ AES M 2 _ po-ro-ko-re-te ___ AES N 3 ra-]wa-ra-ta₂ , ko-re-te ____ AES M 2 N 3 po-ro-ko-re-te _ AES N 3 sa-]ma-ra , ko-re-te ________ AES M 3 N 3 po-ro-ko-re-te _____ N 3 a-si-ja-ti-ja⸤ ⸥k°o°-re-te _____ AES M 2 ___ po-ro-ko-re-te _____ N 3 e-ra-te-re-wa-pi , ko-re-te _ AES M 2 ___ po-ro-ko-re-te _____ N 3 za-ma-e-wi-ja , k°o°-re-te ____ AES M 3 N 3° _ po-ro-ko-re-te ___ N 3 e-re-i , ko-re-te ___________ AES M 3 N 3° _ po-ro-ko-re-te ___ N 3 _________ $vacat _________ $vacat _________ $vacat _________ $margo
5073	PY Jn 832	PY Jn 832, _ ro-u-so , ka-ke-we , a-ke-te-re e-ke-ro 1 si-mu-ta 1 ra-u-ta 1 ______ $vacat a-ta-ra-si-jo , ka-ke-we _ ]-ka-no 1 ma-ri-ta 1 ka-ra-u-ko 1 wo-ti-jo 1 $vest. [ wa-na-ta-jo 1 ka-u-s°o°[ 1 [[k°a°-k°o°[ __ ] ___ ]] $vacat [ a-to-mo , ka-ke-we , a-k°e°-te [ pa-qo-si-jo 1 pi-ro-ka-te 1 e-wi-t°e°[-u 1 me-ra-to 1 a-*64-jo 1 a-e-ri'-qe' 1° pa-r°a°-k°e°-te-e-u AES M 3° _____ $vacat a°-t°a°-ra-si-jo , ka-ke-we a-ri-qa 1 o-na-jo 1 si-pa-ta-no 1 a-da-ma-o 1 a-no-ra-ta 1 pu-wa-ne 1 _____ $margo
5074	PY Jn 845	PY Jn 845, __________________ ] $margo ________ ]k°a°-k°e°-we , ta-ra-si-ja , e-ko-te p°o°-ru-qo-ta ___ AES M 1 N 2 sa-ri-qo-ro _ AES M 1 N 2 pu-ke-se-ro ___ AES M 1 N 2 re-qo-we ____ AES M 1 N 2 qe-ta-ra-je-u __ AES M 1 N 2 du-re-u ____ AES M 1 N 2 a-pa-je-u _____ AES M 1 N 2 pa-pa-ra-ko _ AES M 1 N 2 [[ _________________________________________________ ]] _ e-ri-ko-wo , qa-si-re-u 1 _ to-so-de , ka-ko _ AES M 12 ______ $vacat _ to-so-de , a-ta-ra-si-jo po-so-ro 1 na-pu-ti-jo 1 ma-ta-ko 1 ku-ke-re-u 1 a-ti-ja-wo 1 wa-ra-ko-no 1 qe-re-me-ne-u 1 ______ $margo
5075	PY Jn 881	PY Jn 881, _ e-re-e-we , o-pi-ko-wo ___ AES M 1 o-pi-su-ko _________________ AES M 4 N 2 ______ $vacat ]qa-te[ __ ] , ke-ro-te ____ AES M 2 ________ ]ja , k°e°-r°o° ______ [ ______ ]$v. ______________ ]jo , a-to-mo[ ______ $deest ______ $deest __________________________ ] AES N 3 __________________________ ] AES M 1 $vacat [ ____________________ ] $vacat $vacat [ _____________________ ] $vacat $margo [ _______________________ ] $margo
5076	PY Jn 927	PY Jn 927, ________ ]m°e°-no , ka-ke-we , ta-ra-si-ja , [e-]k°o°-te _____________ AES ]N 2 _____ we-ke-i-jo[ ____ ]A°E°S° M 1 N°[ ]2 _____________ AES ]N 2 _____ ke-da-si[ ______ ]AES M 1[ _____________ AES ]M° 1 N 2 _ o-wa-[ _________ ]AES M 1 N°[ $qs ____________ ]A°E°S° M 1 N 2 __ a-pa-sa-[ ______ ]AES M 1[ ____________ ]A°E°S° M 1 N 2 __ e-pa-ta[ ________ AES _____________ AES M] 1 N 2 _ pa-[ ____________ AES ______________________ ] $vac. [ ________ $vacat [ ______ ]$v.[ _ to-so-de , a-ta-ra-si-j°o°[ ]k°a°-ke-we _________ [ a-tu-ko 1 _ o-pi-si-jo 1[ ____ ]ta-jo 1 _ e-ri-ko-w°o°[ 1 e-pi-ta-jo 1 _ i-mo-ro-ne[-u 1 ___________________ $deest ______________ ] __ $margo __ [
5077	PY Jo 438	PY Jo 438, ___________________________________ ] $margo _________________________________ ]ko-re-te t°e°-k°o°[ _____________________________ ]AUR M 1 e-re-t°a°[ ___________________________ ]A°U°R° N 1 po-ro-ko-re[-te ____________________ ]A°U°R° N 2° do-ri-ka-o , mo-r°o°[-qa ______________ AUR ]N 1 ru-ro , mo-ro-qa ____________________ AUR [_] 1 ne-da-wa-ta _________________________ AUR [ $qs ]$v. e-ke-me-de __________________________ AUR N[ $qs ]$v. ro-]u°-so , ko-re-te _________________ AUR P ⸤4[ _ ]$v. pa-ki-ja-ni-j°a°[ ko-]r°e°-t°e°[ _________ ]AUR P 4[ __ ]$v. _ ×° a-pu₂-ja , ko-r°e°-t°e°[ _______________ ]AUR P 5° ka-ra-do-ro , ko-re-t°e°[ ___________ ] AUR P 5 _________ × __ ]$vest.[ ]k°o°-re-t°e°[ __ ] __________ AUR P 5 _________ × ___ ]ki[ ___________________ ] ______ AUR N 1 ____________________ ]ma ____________ AUR P° 6 _________ × wo-no[ _________ ]ma ________________ AUR N 1 qo-wo[ _________ ]mo-r°o°[-qa ] _______ AUR N 1 a-ka-wo _____________________________ AUR P 3 _________ × e-re-e , po-ro-ko-re-te _____________ AUR P 3 _________ × a-ke-ro , qa-si-re-u ________________ AUR P 3 _________ × te-po-se-u , ti-nwa-si-jo ko-re-te __ AUR N 1 po-ki-ro-qo _________________________ AUR N 1 au-ke-wa ____________________________ AUR N 1 ti-mi-ti-ja , ko-re-te ______________ AUR P 6 i-te-re-wa __________________________ AUR P 6 _________ × pi-*82 ______________________________ AUR P 6 _________ × _ e-ra-te-re-wa-o , ko-re-te ________ AUR P 6 __ a-ke-re-wa , ko-re-te ____________ AUR P° 5[ _ ]$v. __ ×° ____ $margo po-so-ri-jo p°o°[-ro-]d°a°-ma AUR P [ ] ×[ ___ ]-jo a-to-mo AUR P 3 ×
5078	PY La 622	PY La 622, _ ]-k°o° ,° a-ro-te 5 e-d°e°[ a°-ka[-]i-jo 2 ki-wi-r°i°[ ↓ pe-[ __ ]wa-na-ka-to 8 [ _ ]141 M 1°[ _ ]$vest. _ [
5079	PY La 623	PY La 623, po-to-ro-wa-pi , [ _ ]pte-we 34°[ ↓ ko-u-ra ^2°TELA^2°+$PA[ $qs ] $vacat
508	KN Sf(2) 5106	KN Sf(2) 5106, i-]q°i°-ja / a-ja-me-[
5080	PY La 624	PY La 624, pa-ko-wa TELA+$TE[
5081	PY La 626	PY La 626, ____ $sup._$mut. ]*$1°6°6° 2 a-*3°4°-t°o° 3°[ ]a-ro-ta ^3TELA^2°+$PA 1 ↓ ]$K°U° 1 $O 1 ____ $inf._$mut.
5082	PY La 627	PY La 627, ] , te-ro-a , a-ro[
5083	PY La 628	PY La 628, ]t°i° *$160 10[
5084	PY La 630	PY La 630, ko-]u-ra ]a°-ro-ta ^3TELA^3+$PA 1[ ↓ ]do P 7 $PE 4°[
5085	PY La 631	PY La 631, ]pi-ku-e-wi[ ↓ ]8° M[
5086	PY La 632	PY La 632, pa-wo-ko LANA[
5087	PY La 633	PY La 633, ti-nwa-ti[
5088	PY La 635	PY La 635, mo-ro-ko-wo-wo-pi LANA[
5089	PY La 640	PY La 640, ]*$1°6°6°+$W°E° 62 *$160 13
509	KN Sf(1) 7450	KN Sf(1) 7450, _ $sup. $mut. ] , a-na-mo-to[
5090	PY La 994	PY La 994, $sup._$mut. ]L°A°N°A° [
5091	PY La 1393	PY La 1393, ]s°a°-to , a-ri-wo , ta-ra-[ ]TELA+$T°E° 40 ____________ [
5092	PY La 1394	PY La 1394, ]TELA^2+$P°U° 104[
5093	PY Ma 90	PY Ma 90, me-ta-pa ______ *$146 28 ______ $RI M 28[ ] _______ $KE M 8 ________ *$152 12 ___________ $O M 6 ________ $ME 600 ____________________________________________ *$152[ ]1 o-da-a₂ , ka-ke-we , o-u-di-do-si *$146 1 $RI M 1[ ] ku-re-we , o-u-di-do-si *$146 4 $RI M 4 *$152 2 $KE M° 1 N 2 $ME 100
5094	PY Ma 120	PY Ma 120, pe-to-no ____ *$146 63 _____ $RI M 63 ________ *$152 27 _____ $KE M 17 __ [$O M 1]4° _____ $ME 135°0 $o°[ $qs __ o-da-a₂ , ka-ke-we , o-u-di-do-si _ *$146 2 $RI M 2 _ *$152[ $qs ___________ ] $O[ M $qs ] _ $ME
5095	PY Ma 123	PY Ma 123, _ ti-mi-to-a-ke-e ___ *$146 24 ___ $RI M 24 ___ $KE M 7 __ *$152 10 ___ $O M 5 ___ $ME 500 a-pu-do-si _ *$146 21 $o 2 _____ $RI M ________ $KE M _____ *$152 ______ $O M _____ $ME o-da-a₂ , ka-ke-we , o-u-di-do-si _ *$1°4°6° 1 $RI M 1 [[ _________ ]] $ME 10
5096	PY Ma 124	PY Ma 124, a-pu₂-we ____ *$146 23 _____ $RI M 23 ___ $KE M 7 ___ *$152 10 __ $O M 5 __ $ME 500 o-da-a₂ , ka-ke-we , o-u-di-do-si _ *$146 1 $RI M 1 _ *$152 1 _ $ME 20
5097	PY Ma 126	PY Ma 126, _______________ i-na-ma-ta pe-ru-si-nu-wa , si-re-wa , o-pe-ro , do-si-mi-ja *$146 3 ________ $RI M 1° ____ $KE M 1 _
5098	PY Ma 193	PY Ma 193, ri-jo _ *$146 17 ______ $RI M 17 _ $KE M 5 _ *$152 7 __ $O M 4 _ $ME 362 pe-ru-si-nu , o-pe-ro *$146 2 __ $O M 4 ______ $ME 362 __ o-da-a₂ , ka-ke-we , o-u-d°i°-do-si *$146 4 $RI M 4° $ME 40 o-da-a₂ , pe-ra₃-qo *$146 1 *$152 1[ ]$M°E° 1°0°[
5099	PY Ma 216	PY Ma 216, ra-wa-ra-ta₂ ______ *$146 70 ______ $RI M 70 _ $K°E° M° 20 ___ *$152 30 ____ $O M 20 ______ $ME 15°00[ __ $vacat pe-ru-si-nu-wo , o-pe-ro _ *$146[ __________ ] $KE M 1° _ [[M]] *$152 $o 3 _ O-pe-ro M 2
51	KN Nc 8555	KN Nc 8555, k°u°-[
510	KN Sf 7451	KN Sf 7451, _ $sup. $mut. ]a°-na-i-ta[
5100	PY Ma 221	PY Ma 221, pa-ki-ja-pi ___ *$146 22 _____ $RI M 22 ______ $KE M 7 ______ *$152 10 _________ $O M 4[ ] _ $ME 400[ _ o-da-a₂ , ka-ke-we , o-u-di-do-si , _ *$146 1 __ $RI M 1 _ *$152 1 __ $O M 1 _ $ME 20 _____________ [
5101	PY Ma 222	PY Ma 222, _ a-ke-re-wa _ *$146 23 __ $RI M 23 _ $KE M 7 __ *$152 10 ___ $O M 5 __ $ME 500 a-pu-do-si ___ *$146 10 $o 13 $RI M 22 $o M 1 $KE M 7 *$152 8 $o 2 _ $O M 5 $ME 500 [ _ $vacat _________________________________________________________________ [
5102	PY Ma 225	PY Ma 225, pi-*82 ____ *$146 28 ______ $RI M 27°[ _________ ] $KE M 8 ____ *$152 22 ___ $O°[ M 6 __ ]$ME 600 ________ re-u-ko-to-ro _____________ za-we-t°e° pe-ru-si-nu-wa , o-pe-ro ,° $RI M 2 _ o-da-a₂ , ka-ke-we , o-u-di-do-si , $o *$146 1 $RI M 1 $ME 16
5103	PY Ma 244	PY Ma 244, a-te-re-wi-ja _ *$146 23 _ $RI M 23 _ $KE M 4[ ] __ *$152 10 ____ $O[ M ]3⸥ _ $ME 400[ _________ $vacat __________________________________ [ _________________ ] $vac. [
5104	PY Ma 330	PY Ma 330, e-sa-re-wi-ja _____ *$146 42 _ $RI M 42 _ $KE M 12 _ *$152 18 _ $O M 8 _ $ME 900 [ pe-ru-si-nu-wo _ o-pe-ro _ *$152 6 __________________________________________ [ ____ $vacat ________________________________________________________________ [
5105	PY Ma 333	PY Ma 333, e-ra-te-re-we _ *$146 46 _ $RI M 46 _ $KE M[ 13 ]*$1°5°2°[ 20 _ ]$O° M 10 _ $ME 1000[ ______ $vacat __________________________ [ _____________ ] ___ $vacat _____ [
5106	PY Ma 346	PY Ma 346, ka-ra-do-ro _ *$146 18 _____ $RI M 18 ____ $KE M 4 ___ *$152[ 8 ____ $O M 4 _ ]$ME 400 __ a-pu-do-si _ *$146 14 $o *$146 4 $RI M 16 $o 2 _ $KE M 4 _ *$152 8 _ $O M 4 __ $ME 440[ ____ $vacat ______________________________________________________________________ [
5107	PY Ma 365	PY Ma 365, ro-u-so _____ *$146 17 ___________ $RI M 14[ ] ______ $KE M 5 ____ *$152 8 _____ $O M 4 _ $ME o-da-a₂ , ka-ke-we , a₂-te-ro , we-to , di-do-si _ *$146 1 ___ $RI N 2 __ $ME 10
5108	PY Ma 378	PY Ma 378, sa-ma-ra ____ *$146 24 ____ $RI M 24 ___ $KE M 7 ____ *$152 10 ____ $O M 5 _________ $ME 500 __________________________________ *$152 2° _______________ $ME 60 _ o-da-a₂ , ka-k°e°-we , o-u-di-do-si _ *$146 3 $RI M 3 $KE M 1 ____ pe-ru-s°i°-nu-wo , o-pe-ro *$146 1 *$152 2 $ME 100
5109	PY Ma 393	PY Ma 393, _ ]z°a°-ma-e-wi-ja _____________ *$146 28 __ $RI M 2°8 _ $KE M 8 _ *$152 12 _ $O M 5 _ $ME 600 ]a°-pu-do-si *$146 20 a-ne-ta-de *$146 1 _ $RI M 21 _ $KE M 5 $o° M 1 _ *$152 8 _ $O M 6 _ $ME 450 _______ o-da-a₂ , ma-ra-ne-ni-jo , o-u-di-do-si *$146 7 _ $RI M 7 _ $KE M 2 _ *$152 3 _ $O M 2 _ $ME 150
511	KN Sf 7723	KN Sf 7723, a-]ja-me-na __ [ ]a°-na-mo-ta __ [
5110	PY Ma 397	PY Ma 397, _ a-[•]-ta₂ ______ *$146 24 ___ $RI M 24 ____ $K°E° M 2[ _ *$152 10 _ $O M 5 ] $ME 500 [ pe-ru-si-n°u°-wo , o°-pe-ro ___ *$152 1 _____ $O M 1 ___ [ ________________ ] $vacat _ [ o-da-]a°₂[ ]k°a°-ke-we , o-u-di-do-s°i° , *$146 2 _ $RI _ 2 _ *$152[ 1 _____ $ME ]2°5 __ [
5111	PY Mb 1336	PY Mb 1336, ]jo *$146 1°1°[
5112	PY Mb 1363	PY Mb 1363, ]a°-ki-ri *$146[
5114	PY Mb 1365	PY Mb 1365, ]ke-do-jo-no[ ]i-jo *$146 4 [
5115	PY Mb 1366	PY Mb 1366, di-wi-jo *$146 2
5116	PY Mb 1376	PY Mb 1376, a₃-me-wa[ ______ ]*$1°4°6° 5
5117	PY Mb 1377	PY Mb 1377, wa-a₂-te-pi , ne[ __ *$146
5118	PY Mb 1378	PY Mb 1378, a-ke-o[ __ *$146
5119	PY Mb 1379	PY Mb 1379, pa-ro na-me[ __ *$146
512	KN Sf 8520	KN Sf 8520, i[-qi-ja?
5120	PY Mb 1380	PY Mb 1380, ke-sa-da-ra , [ __ *$146
5121	PY Mb 1381	PY Mb 1381, ]ne-ja , ne-wa [ _ *$146
5122	PY Mb 1383	PY Mb 1383, ]-no-wi-jo [ __ *$146
5123	PY Mb 1387	PY Mb 1387, ]a°-ki-ri-jo [ __ *$146
5124	PY Mb 1396	PY Mb 1396, a-pi-no-e-wi-jo _ *$146 2
5125	PY Mb 1397	PY Mb 1397, a₃-ki-po-de *$1°4°6°[
5126	PY Mb 1398	PY Mb 1398, ro-u-so __ *$146[
5127	PY Mb 1399	PY Mb 1399, ]de *$146 11 [
5128	PY Mb 1400	PY Mb 1400, ]*$146 2 [
5129	PY Mb 1401	PY Mb 1401, pa-ro , ka-wa-ti-r°o°[ _ *$146
513	KN Sg 884	KN Sg 884, ]e-na-ri-po-to _ CAPS[
5130	PY Mb 1402	PY Mb 1402, ]-ka-te *$146 5
5131	PY Mb 1404	PY Mb 1404, *$146 ]2°
5132	PY Mb 1405	PY Mb 1405, u-ma[ _ *$146
5133	PY Mb 1429	PY Mb 1429, ]*$146 4
5134	PY Mb 1430	PY Mb 1430, ]w°o° *$146 3
5135	PY Mb 1431	PY Mb 1431, ]*$1°4°6° 4
5136	PY Mb 1432	PY Mb 1432, ]k°a°-a-ki-ri[ __ *$146
5137	PY Mb 1433	PY Mb 1433, ]-se-we o[ __ *$146
5138	PY Mb 1364	PY Mb 1364, ] ___ *$146 1
5139	PY Mb 1434	PY Mb 1434, ______ ti[ a-ke-o , u[ __ *$146
514	KN Sg 885	KN Sg 885, ] CAPS 1
5140	PY Mb 1435	PY Mb 1435, ]e°-na-po-r°o°[ __ *$146
5141	PY Mb 1436	PY Mb 1436, ]wi-jo *$1°4°6°[
5142	PY Mn 11	PY Mn 11, si-[•]-i-ja ________ [ _ ] *$2°4°9° 2 ja-ke-te-re $RI M° 1°0°0°[ __ ]$M°E° 8°[ me-wi-te-jo [ _____ ]te-re $ME[ de-so-m°o°[ ________ ] 66[ ra-p°a°-i-p°i°-j°o°-i ____ $RI M 2 $O[ *$152 103°1°[ __ ] $vacat ______ ]i[ __ ]*$249 4 _____ ]$vest. [ ]$ME 600 ____ ]te ___ [ ]$M°E° 600 *$1°5°2° 55 ______ $margo
5143	PY Mn 162	PY Mn 162, ______ $sup._$mut. _______________________ ] $vac. _________________ *$146 ]4 ________________ *$146 ] 4 _ [ _______ $deest _______ ]$vest. ___ *$146 4 ___ ]ka-sa-t°a° ____ *$146 4 pa-ro , ke-ku-r°o° _ *$146 4 _ a-sa-ti-ja _____ *$146 4 _______ $vacat _ ] $vacat [ ___ $margo [
5144	PY Mn 456	PY Mn 456, _ $vac.[ ____ ]$vestigia re[ _________ ]r°o° _ *$146 5 ko-ro-jo-wo-wi-ja _ *$146 2 si-re-wa __________ *$146 2 me-te-to __________ *$146 1 e-wi-te-wi-jo _____ *$146 1 ro-u-so ___________ *$146 1 e-ri-no-wo-te _____ *$146 1 sa-ri-nu-wo-te ____ *$146 1 e-pi-qo-ra₂ ______ *$146 1 [ _____ $margo ____________ [
5145	PY Mn 1367	PY Mn 1367, ____ $sup. $mut ] _ *$146 26° ] ___ $vacat
5146	PY Mn 1368	PY Mn 1368, ____ $sup._$mut. k°i°-[_]-t°o°[ _________ *$146 ke-sa-da-ra , e-[ __ *$146 ke-sa-da-ra⸤ ⸥i-no[ _ *$146 ____ $inf._$mut.
5147	PY Mn 1369	PY Mn 1369, ___ $sup._$mut. _ ] _ *$1°4°6°[ ] ___ *$146[ _ ] _ *$146[ ___ $inf._$mut.
5148	PY Mn 1370	PY Mn 1370, ___ $sup._$mut. ro-u-s°o°[ __ *$146 ro-o-wa[ __ *$146 ___ $inf._$mut.
5149	PY Mn 1371	PY Mn 1371, ]a₂-te-we[ _ *$146 ]-te[ ______ *$146 _ $inf._$mut.
515	KN Sg 886	KN Sg 886, ]CAPS 1
5150	PY Mn 1407	PY Mn 1407, ]ma-ne *$146 19 ___ [ _ ]-jo *$146 27° __ [ ____ ] *$146 4 _ [ __ $inf._$mut.
5151	PY Mn 1408	PY Mn 1408, _ $sup._$mut. ro-o-wa _____ *$146[ po-ra-pi ____ *$146 4 na-i-se-wi-jo *$146 2[ e-n°a°[-po-ro _ *$146 _ $inf._$mut.
5152	PY Mn 1409	PY Mn 1409, _ $sup._$mut. _ ]$vest.[ qe-re-me[ __ *$146 _ $margo [
5153	PY Mn 1410	PY Mn 1410, _ $sup._$mut. wi-ja-w°e°[ __ *$146 ma-ra-ne[ __ *$146 [•]-ma-ne[ _ *$146 __ ]$vest.[ _ $inf._$mut.
5154	PY Mn 1411	PY Mn 1411, ___ $sup._$mut. _ $vestigia [ e-re-de , w°a°[ _______ *$146 ma-se-de , ro-u-si[ _ *$146 ___ $inf._$mut.
5155	PY Mn 1412	PY Mn 1412, ____ $margo pa-ro , ka-ra-[ p°a°-qo-si-jo[ ____ *$146 o-no-ka-ra[ _____ *$146 ma-to-pu-ro [ ___ *$146 da-nu-wa-a-ri[ __ *$146 po-r°o°[ __________ *$146 __ $inf._$mut.
5156	PY Na 58	PY Na 58, a-pi-no-e-wi-j°o°[ $SA
5157	PY Na 66	PY Na 66, e-re-u-te-]ra _ $SA 16 e-re-u-]t°e°-ra , $SA 6
5158	PY Na 69	PY Na 69, ]o-u-di-do-si _ $SA 2 ]o-u-di-do-si , $SA 2
5159	PY Na 103	PY Na 103, ke-]ki-de , $SA 25
516	KN Sg 887	KN Sg 887, ]n°a° _ CAPS[
5160	PY Na 104	PY Na 104, _____ to-sa-]d°e° , e-we-da-si[ $SA $qs to-sa-]d°e°⸤ ⸥ka-ke-u-si[
5161	PY Na 105	PY Na 105, u-po-di-jo-no wo-wo $SA 10
5162	PY Na 106	PY Na 106, ___________________ e-re-u-te-ra $SA 6 e-ri-no-wo $SA 24 _ to-sa-de , ka-ke-we
5163	PY Na 185	PY Na 185, ]o-u-di-do-si _ $SA 2 ]e-re-u-te-ro _ $SA 2
5164	PY Na 195	PY Na 195, _____________________________________________________ [ ]$SA 10 sa-ma-ri-wa , ke-u-po-da , e-sa-re-u , e-re-u°-t°e°[-ro-se ] $vacat
5165	PY Na 197	PY Na 197, ] e-re-u-te-ro , pa-ra-jo ]k°o°-ki-te-j°o° ____________ $SA 30
5166	PY Na 198	PY Na 198, e-u-ta-re-wo wo-wo , $S°A°[ ]6⸥
5167	PY Na 245	PY Na 245, ____________________________ o-u-di-do-si , $SA 10 e-wi-te-wi-jo , $SA 20 _ to-sa-de , ma-ra-te-we , ra-wa-ke-si-jo
5168	PY Na 246	PY Na 246, a-pa-ri-ka-na-we-ja , $SA 15
5169	PY Na 248	PY Na 248, ____________, e-re-u-te-ro ta-mi-ta-na , ku-na-ke-ta-i $SA 30
517	KN Sg 888	KN Sg 888, po-ro-su-re / a-na-to , _ $o CAPS[
5170	PY Na 252	PY Na 252, ________________ e-re-u-te-ra , $SA 6 ri-jo , $SA 24 _ to-sa-de , ka-ke-we ,
5171	PY Na 262	PY Na 262, po-to-ro-wa-pi , $SA 30[
5172	PY Na 284	PY Na 284, e-re-]u-te-ra _ $SA 10 to-]sa-de , e-re-e-wo
5173	PY Na 296	PY Na 296, ku-te-re-u-pi , $SA 100
5174	PY Na 322	PY Na 322, pi-*82 , $SA 30
