text	value	surface	kind	subject	context
torquemada_v1	40000	quarenta mil	words	other	o fe meneadan las manos , con los mexicanos, lalio al campo con treinta caballos, y trecientos peones , y ojeda con quarenta mil tlaxcaltecas , dexando el exercito 2 cargo de sandoval ; y porque los de tetzcuco no avilafen a los mexicanos , fin d
torquemada_v1	1000	mil	words	person	nueitros terminos , como nofotros en los vueitros. los chriltianos no fon hombres , fino diofes , pues vno balta para mil de voforros ¿ y con citas injurtas le encendian tanto , que rabiolamente le delpedacaban. viaban los mexicanos de toda
torquemada_v1	3000	tres mil	words	other	los, y romadiles el oro, y dexadles la ropa5 no lo dixo 1 los sordos , porque luego lo hicieron , y, hailaron mas de tres mil pelos; y orro dia parecio , que fe avian ido diez mil tlaxcaltecas 5 el (iguiente 4313 le ilico otra cata , y ie fuer
torquemada_v1	10000	diez mil	words	other	o 1 los sordos , porque luego lo hicieron , y, hailaron mas de tres mil pelos; y orro dia parecio , que fe avian ido diez mil tlaxcaltecas 5 el (iguiente 4313 le ilico otra cata , y ie fueron otros tantos ¿3 y al tercero dia - falde la m onar
torquemada_v1	1000	mil	words	other	rcero dia - falde la m onarquia indiana, falto la tercia parte de ellos, que le prelumio llevar mas de cinqiaenta mil pelos , y mas de docientos mil ducados de ropa; y porque le iban, no les quiraron las joias de alli adelante , y a los
torquemada_v1	200000	docientos mil	words	other	 m onarquia indiana, falto la tercia parte de ellos, que le prelumio llevar mas de cinqiaenta mil pelos , y mas de docientos mil ducados de ropa; y porque le iban, no les quiraron las joias de alli adelante , y a los senores no le caraba , y all n
torquemada_v1	20000	veinte mil	words	other	menelter. salio a- cinco de april con tres 3yy2 eins , 4 536 al | cientos infantes ;.y treinta caballos, y “veinte mil tlaxcaltecas, y tetzcucanos; dexo por cabo de el exercitoa sando“val, y antes que llegale achalco, le le avian juntado
torquemada_v1	40000	quarenta mil	words	other	cas, y tetzcucanos; dexo por cabo de el exercitoa sando“val, y antes que llegale achalco, le le avian juntado a otros quarenta mil amigos. detuvole poco alli , porque “dixo , que queria dar vna buelta a la “laguna , y yendo caminando , fue avilado 
torquemada_v1	2000	dos mil	words	person	 de todos , y. que para eito le avia de cobrar a xuchimilco, para lo qual , con gran diligencia ,fe embarcaron en dos mil canoas , mas de doce mil hombres 3 por tierra eran fin cuento los que iban , lin leyantar vanderas, nitocar fus mulicas
torquemada_v1	12000	doce mil	words	person	a eito le avia de cobrar a xuchimilco, para lo qual , con gran diligencia ,fe embarcaron en dos mil canoas , mas de doce mil hombres 3 por tierra eran fin cuento los que iban , lin leyantar vanderas, nitocar fus mulicas , por no fer fentidos, 
torquemada_v1	500	quinientos	words	person	s , de las que en mexico romaron a los caftellanos ; braveaban , y gritaban : mexico , mexico. fernando corres mando a quinientos tlaxcalrecas , y veinte caballos , que rompicien poz los enemigos , y (e fina bicfen a vn cerro, que .eltaba cerca; y
torquemada_v1	12000	doce mil	words	person	la , y topoyanco , dexolos amigos , dixo , que que gente le pedrian dar , para la guerra y losde topoyanco ofrecieson doce mil hombres , y muchos mas los de cholulla. en tlaxcalla hablo a los senores de las quatro cabeceras , relpondieronle bien
torquemada_v1	4000	quatro mil	words	person	alia con la diligencia , que ojeda defeaba, con la que eftaba a punto , [e vino a dormir a huciotlipan , que ferian quatro mil hombres 5 y quando amanecio , la avian llegado treinta mil, y ala noche mas de (efenta mil , y el dia figuiente , cali
torquemada_v1	30000	treinta mil, y	words	person	ftaba a punto , [e vino a dormir a huciotlipan , que ferian quatro mil hombres 5 y quando amanecio , la avian llegado treinta mil, y ala noche mas de (efenta mil , y el dia figuiente , cali docientos mil, rodos contados por xiquipiles , que es nuiner
torquemada_v1	1000	mil , y	words	other	tlipan , que ferian quatro mil hombres 5 y quando amanecio , la avian llegado treinta mil, y ala noche mas de (efenta mil , y el dia figuiente , cali docientos mil, rodos contados por xiquipiles , que es nuinero de ocho mil , y no como dice he
torquemada_v1	200000	docientos mil,	words	other	ombres 5 y quando amanecio , la avian llegado treinta mil, y ala noche mas de (efenta mil , y el dia figuiente , cali docientos mil, rodos contados por xiquipiles , que es nuinero de ocho mil , y no como dice herrera , que fon el cacao ,u almendras c
torquemada_v1	8000	ocho mil , y	words	other	oche mas de (efenta mil , y el dia figuiente , cali docientos mil, rodos contados por xiquipiles , que es nuinero de ocho mil , y no como dice herrera , que fon el cacao ,u almendras con que tienen fu cuenta. de partio alonio de ojeda hueiotlip
torquemada_v1	30000	treinta mil	words	person	ta infantes, de efpadas, y rodex las, diez y ocho ballefteros , y efcope-= teros, dos piecas de arrilleria, y mas de treinta mil indios tlaxcaitecas , con orden , que aflentale elte campo en tacuba, a chriftoval de olid , trein< ta y tres caballo
torquemada_v1	30000	treinta mil	words	other	n< ta y tres caballos , diez y ocho baz llelteros, y elcopeteros , ciento y fez lenta peones: dos tiros, y cercaude treinta mil tlaxcalrecas , para que fe pulieie en coyohuacan: a gongalo de sandoval dio treinta y tres de a caba= llo , quatro el
torquemada_v1	1000	mil	words	person	infantes de eflpada, y rcdela , con toda ha gente de huexotzinco , cholulla , y chalco , que ferian mas de quarent2 mil hombres , y efltos avian de ir £ deftruir la ciudad de yrztapalapan , y, tomar aliento adonde mejor parcciez fe , jun
torquemada_v1	1000	mil	words	other	fe decian , chriltoval de olid, paso 4 coyohuacan : salio otro dia “con veinte caballos , algunas balleltas, y fiere mil tlaxcaltecas , a dar vna viita a la calgada , que cita entre mexico , y irztapalapan 5 hallo los enemigos mul apercibid
torquemada_v1	4000	y quatro mil	words	person	ondad , que no los delampararian ; y prevaleciendo elta opinion, le mando luego lacrificar -los quatro caftellanos , y quatro mil indios , fegun la comun opinion: y que hecha la oracion ,el demonio perfua: dio al rei , que notemieie , pues que * j
torquemada_v1	5000	cinco mil	words	other	daria. y meltrandole quauhrtemec mui alegre, mando fortificar muchas partes de la ciudad , algar las puentes , armar cinco mil canoas , y meter baltimentos : y en elto andaba , quando chriftoyal de l24 olidy olid lecombatia por fu quartel.
torquemada_v1	1000	mil	words	other	idos, lin que entre ellos quedafc cofa viva, li con ticmpo .no mudaban parecer. _ era xicotencarl capitan de felenta mil tlaxcaltecas, y tocole ir, con pedro de alvarado, sucedio ,que los cairellanos delcalabraron a vn caballero, dicho pilt
torquemada_v1	500	quinientas,	words	other	ron , que cortes entraba , por ella , y como eltaban apercibidos, con innumerables cahoas , ciertos senores elcogieron quinientas, bien armadas , y ie adelantaron a pelear con los vergantines 3 las demas iban figuiendo , con mui buena orden. rec
torquemada_v1	500	quinientas	words	other	 ; y yendole .los mexicanos acercando , daban grahdilima grita; ecian muchas injurias 3 pero a iiro de arcabuz , las quinientas canoas pararon , aguardando a las otras, que todas venian ¡mui en orden ¿ y empaveladas; eltando , pues » las dos flot
torquemada_v1	10000	diez mil	words	person	catzinco , cuitlahuac , y mizquic , que le avian rebelado, no le dielen por las efpaldas, dexo diez de a caballo , con diez mil indios amigos, que le guardaien'el pato, y ordeno a pedro de alvarado , que tambien, al miimo tiempo, acometiefen la c
torquemada_v1	80000	ochenta mil	words	person	ntaba , y los enemigos huieron 3 y fernando cortes; con fus caltellanos, € indios , paso el agua , que ferian mas de ochenta mil hombres , los quales cegaron con piedra, y tierra, aquella puente , en que diego hernandez , aler= rador , que firvio
torquemada_v1	1000	mil	words	person	uella puente , en que diego hernandez , aler= rador , que firvio en la fabrica de los vergantines , trabajo, mas que mil iny dios, porque era hombre diligente , y; de grandifimas fuercas; de tal manera; .que quando tiraba vna piedra , com
torquemada_v1	50000	cinquenta mil	words	person	as manos, por la merced , que a rodos hacia , y ofreciendo de [ervir con muchas veras; junto el execcito ; falio con cinquenta mil hombres ; fue mui valiente , y con los treinta mil, le fue a poner adonde eltaba cortes; los veinte mil repartio en jo
torquemada_v1	30000	treinta mil,	words	person	iendo de [ervir con muchas veras; junto el execcito ; falio con cinquenta mil hombres ; fue mui valiente , y con los treinta mil, le fue a poner adonde eltaba cortes; los veinte mil repartio en jos otros dos exerciros , y elte le bautigo defpues, y 
torquemada_v1	20000	veinte mil	words	other	falio con cinquenta mil hombres ; fue mui valiente , y con los treinta mil, le fue a poner adonde eltaba cortes; los veinte mil repartio en jos otros dos exerciros , y elte le bautigo defpues, y le hamo tambien don hernando. * ”d 0 libro qua
torquemada_v1	20000	veinte mil	words	person	, ciu0 dad de la laguna, quatro leguas de mexico , y de ciertos pueblos otomies , que es gente serrana , con mas de veinte mil hombres , y mucha vitualla.. pareciendo, pues ,a cortes , que los vergantines avian amedrentado tanto las canoas, 
torquemada_v1	10000	diez mil	words	person	quifo palar , halta que le cegalen los arroios¿para que los pafos eltuvielen ¡leguros en la retirada 5 y aunque mas de diez mil indios entendian enello , huvo que hacer halta hora de viiperas , y entre tanto los caltellanos , y' los otros indios ,
torquemada_v1	2000	dos mil	words	person	ados de la calgada ¿en mas trecho de quatro tiros de ballefta; eltancias , adonde cabian los caftellanos , con mas de dos mil indios de fervicio , porque los otros ¿ que eran cali docientos mil , le apoferitaban en coyohuacan ; legua y medirde
torquemada_v1	200000	docientos mil ,	words	person	 eltancias , adonde cabian los caftellanos , con mas de dos mil indios de fervicio , porque los otros ¿ que eran cali docientos mil , le apoferitaban en coyohuacan ; legua y medirdel cam po: llevaron tambien mantenimiena tos, que fue de mucha aiuda ; 
torquemada_v1	1500	mil y quinientas ,	words	other	 pafar dia, fin combatirlos 3 para clto mando, que quatro vergantines , con la mitad de jas canoas , que ferian como mil y quinientas , fuelen por la vna parte , y que los otros , con la otra mitad , fuelen por la otra parte , corriendo alrededor de la c
torquemada_v1	3000	tres mil	words	other	a. funtes caltellanos.' ld otro dia , por la manana , mando fernando cortes , que los otros vergantines guiafen las tres mil canoas, por las calgadas ; repartio la genre en tres tropas, porque avia tres calles, para ira la plaga, dicha tlarel
torquemada_v1	20000	y y veinte mil	words	person	 dicha tlarelulco., por la vna , mando , que entraien el ycforero alderere ) y el contador; con fefenta cafltellanos y y veinte mil indios, ocho caballos, y muchos gafa tadores , para allanar las puentes , cegar las acequias , y derribar las cafas. po
torquemada_v1	10000	diez mil	words	person	 derribar las cafas. por la otra , ordeno , que entrafen andics de tapia, y jorge de alvarado, con ochenta caftellanos, diez mil indios , y ocho de a caballo , y a la boca de efta calle, que era la de tacuba , avian de quedar diez piecas de artul
torquemada_v1	10000	diez mil	words	person	 fortajecerie en matlaizinco , que eltada tres leguas : cargaronleslos caltellanos , y los indios amigos , que ferian diez mil. efperaron los enemigos, halta poner en lalvo la gente menuda , en vn cerro, que tenian fortalecido , cerca de matla
torquemada_v1	4000	quatro mil	words	person	ntre tepcaquilia., y el quartel de sandoval, 01€ron gran ruido de gente, reconocieron, que baxaban de la sierra mas de quatro mil hombres , cargados de virna= la; y armas , y que mas de tres mil canoas los recibian. eltuvicron cfcondidos , aguard
torquemada_v1	3000	tres mil	words	person	te, reconocieron, que baxaban de la sierra mas de quatro mil hombres , cargados de virna= la; y armas , y que mas de tres mil canoas los recibian. eltuvicron cfcondidos , aguardando la muerte por 1inomentos , porque los que llevaban las cargas,
torquemada_v1	10000	diez mil	words	person	os , aguardando la muerte por 1inomentos , porque los que llevaban las cargas, y los que las recibian , eran mas de diez mil hombres , que como andaban embebidos en el socorro, no los hecharon de ver. fueronfe al quartel de sandoval ; hallaro
torquemada_v1	15000	quince mil	words	other	a culman, y el fegundo dia a hueyotiipan , el rercero entraron en 1laxcalla ; hallaron buen acogimiento 3 recogieron quince mil cargas de maiz, y mil cargas de gallinas , y trecientas de talajos de venados 3 llevaron los bienesde xicoten= catl , 
torquemada_v1	3000	tres mil	words	person	 igualdad de la julticia , con todos, y el mifino andres nunez , en otra refclega ,con fu vergantin, desbararo mas de tres mil indios , y fue gran pate, para que fe ganale la ciudad imas prefto. montano , alferez de pedro de alvarado, fubio con 
torquemada_v1	20000	veinte mil, y	words	person	ere de muchos indios, viendo cortes, que aunque aquel dia avia muerto muchos indios , que fegun afirmaban , fueron veinte mil, y avia entrado mui adentro de la ciudad, no fe acababa la guerra , por aver perdido algunos caftellanos , y indios, y c
torquemada_v1	150000	ciento y cinquenta mil	words	person	igo de otras. derribabanie cafas , y de clta mancra [ce iba con mas feguridad ; v como clte dia llevaba cors mas de ciento y cinquenta mil hombres , lin lus galtadores , y los verganrines avian hecho la (guerra , ia parecio principio de irfe acabando. c
